"","latitude","longitude","ratio","vegetationType"
"25892","-11","-66","0.2648787656","forest"
"25893","-11","-66","0.2683762458","forest"
"25894","-11","-66","0.3455410718","forest"
"25895","-11","-66","0.4205352267","forest"
"25896","-11","-66","0.3772441482","forest"
"25897","-11","-66","0.3118556701","forest"
"25898","-11","-66","0.2869940279","forest"
"25899","-11","-66","0.3388525221","forest"
"25900","-11","-66","0.619855535","forest"
"25901","-11","-66","0.476002214","forest"
"25902","-11","-66","0.5282917672","forest"
"25903","-11","-66","0.5341317365","forest"
"25904","-11","-66","0.4819346647","forest"
"25905","-11","-66","0.3527000283","forest"
"25906","-11","-66","0.379916318","forest"
"25907","-11","-66","0.4465893872","forest"
"25908","-11","-66","0.3025193414","forest"
"25909","-11","-66","0.6030534351","forest"
"25910","-11","-66","0.5732946299","forest"
"25911","-11","-66","0.4054613157","forest"
"25912","-11","-66","0.4164164164","forest"
"25913","-11","-66","0.7338551859","forest"
"25914","-11","-66","0.7835820896","forest"
"25915","-11","-66","0.3792385485","forest"
"25916","-11","-66","0.3067484663","forest"
"25917","-11","-66","0.3300970874","forest"
"25918","-11","-66","0.3877256318","forest"
"25919","-11","-66","0.25","forest"
"25920","-11","-66","0.2950819672","forest"
"25921","-11","-66","0.2375690608","forest"
"25922","-11","-66","0.2283105023","forest"
"25923","-11","-66","0.3551020408","forest"
"25924","-11","-66","0.4171779141","forest"
"25925","-11","-66","0.2543859649","forest"
"25926","-11","-66","0.4012345679","forest"
"25927","-11","-66","0.3252427184","forest"
"25928","-11","-66","0.3468013468","forest"
"25929","-11","-66","0.2551546392","forest"
"25930","-11","-66","0.2875399361","forest"
"25931","-11","-66","0.3383685801","forest"
"25932","-11","-66","0.2918149466","forest"
"25933","-11","-66","0.2425629291","forest"
"25934","-11","-66","0.2338461538","forest"
"25935","-11","-66","0.2804232804","forest"
"25936","-11","-66","0.3273809524","forest"
"25937","-11","-66","0.3906705539","forest"
"25938","-11","-66","0.3041958042","forest"
"25939","-11","-66","0.3062200957","forest"
"25940","-11","-66","0.3201133144","forest"
"25941","-11","-66","0.282674772","forest"
"25942","-11","-66","0.3209549072","forest"
"25943","-11","-66","0.443373494","forest"
"25944","-11","-66","0.3481953291","forest"
"25945","-11","-66","0.3517110266","forest"
"25946","-11","-66","0.364806867","forest"
"25947","-11","-66","0.3217821782","forest"
"25948","-11","-66","0.2163461538","forest"
"25949","-11","-66","0.3644067797","forest"
"25950","-11","-66","0.3653250774","forest"
"25951","-11","-66","0.3897763578","forest"
"25952","-11","-66","0.3806646526","forest"
"25953","-11","-66","0.4170506912","forest"
"25954","-11","-66","0.404973357","forest"
"25955","-11","-66","0.3139534884","forest"
"25956","-11","-66","0.3745173745","forest"
"25957","-11","-66","0.5625","forest"
"25958","-11","-66","0.5023255814","forest"
"25959","-11","-66","0.4700854701","forest"
"25960","-11","-66","0.6436781609","forest"
"25961","-11","-66","0.4013722127","forest"
"25962","-11","-66","0.5246636771","forest"
"25963","-11","-66","0.5155807365","forest"
"25964","-11","-66","0.4129930394","forest"
"25965","-11","-66","0.4702842377","forest"
"25966","-11","-66","0.4809322034","forest"
"25967","-11","-66","0.3434890874","forest"
"25968","-11","-66","0.2109148431","forest"
"25969","-11","-66","0.2902787929","forest"
"25970","-11","-66","0.2047693105","forest"
"25971","-11","-66","0.2219085705","forest"
"25972","-11","-66","0.2326859656","forest"
"25973","-11","-66","0.2859087815","forest"
"25974","-11","-66","0.3071317022","forest"
"25975","-11","-66","0.3129470672","forest"
"25976","-11","-66","0.2050842171","forest"
"25977","-11","-66","0.2797965116","forest"
"25978","-11","-66","0.3921568627","forest"
"25979","-11","-66","0.280131529","forest"
"25980","-11","-66","0.4646448265","forest"
"25981","-11","-66","0.4295353558","forest"
"25982","-11","-66","0.4609003635","forest"
"25983","-11","-66","0.2511433844","forest"
"25984","-11","-66","0.344020259","forest"
"25985","-11","-66","0.2991895967","forest"
"25986","-11","-66","0.6623726206","forest"
"25987","-11","-66","0.6564859687","forest"
"25988","-11","-66","0.6252255207","forest"
"25989","-11","-66","0.9749465916","forest"
"25990","-11","-66","0.5420942352","forest"
"25991","-11","-66","0.5143666679","forest"
"25992","-11","-66","0.5298112081","forest"
"25993","-11","-66","0.617095404","forest"
"25994","-11","-66","0.4104979812","forest"
"25995","-11","-66","0.4195555068","forest"
"25996","-11","-66","0.5863557858","forest"
"25997","-11","-66","1.0585197935","forest"
"25998","-11","-66","0.4160799303","forest"
"25999","-11","-66","0.5331400166","forest"
"26000","-11","-66","0.5817284386","forest"
"26001","-11","-66","0.6098877882","forest"
"26002","-11","-66","0.9113992926","forest"
"26003","-11","-66","0.7303483923","forest"
"26004","-11","-66","0.7057882635","forest"
"26005","-11","-66","0.4975065771","forest"
"26006","-11","-66","0.9512260846","forest"
"26007","-11","-66","1.006006006","forest"
"26008","-11","-66","0.5796016798","forest"
"26009","-11","-66","0.4612149309","forest"
"26010","-11","-66","0.6076273356","forest"
"26011","-11","-66","0.9358007367","forest"
"26012","-11","-66","0.7931815564","forest"
"26013","-11","-66","0.7541464309","forest"
"26014","-11","-66","0.8197252163","forest"
"26015","-11","-66","0.6964656965","forest"
"26016","-11","-66","0.5920396738","forest"
"26017","-11","-66","0.6176673568","forest"
"26018","-11","-66","0.9888138455","forest"
"26019","-11","-66","0.6618413434","forest"
"26020","-11","-66","1.1484696881","forest"
"26021","-11","-66","0.9239302694","forest"
"26022","-11","-66","0.186784141","forest"
"26023","-11","-66","0.1704918033","forest"
"26024","-11","-66","0.1618189267","forest"
"26025","-11","-66","0.1998501124","forest"
"26026","-11","-66","0.157807309","forest"
"26027","-11","-66","0.211328976","forest"
"26028","-11","-66","0.2219545767","forest"
"26029","-11","-66","0.2821242295","forest"
"26030","-11","-66","0.2299505891","forest"
"26031","-11","-66","0.2698883708","forest"
"26032","-11","-66","0.1691294285","forest"
"26033","-11","-66","0.1231738757","forest"
"26034","-11","-66","0.1358428805","forest"
"26035","-11","-66","0.1182250883","forest"
"26036","-11","-66","0.2943031322","forest"
"26037","-11","-66","0.3760162602","forest"
"26038","-11","-66","0.2283245912","forest"
"26039","-11","-66","0.4565120095","forest"
"26040","-11","-66","0.4668271803","forest"
"26041","-11","-66","0.3081147041","forest"
"26042","-11","-66","0.1678571429","forest"
"26043","-11","-66","0.3491597324","forest"
"26044","-11","-66","0.483026969","forest"
"26045","-11","-66","0.3074547241","forest"
"26046","-11","-66","0.4937683575","forest"
"26047","-11","-66","0.4036664904","forest"
"26048","-11","-66","0.2487352445","forest"
"26049","-11","-66","0.3325526932","forest"
"26050","-11","-66","0.3311867525","forest"
"26051","-11","-66","0.676835081","forest"
"26052","-11","-66","0.6252878858","forest"
"26053","-11","-66","0.586712045","forest"
"26054","-11","-66","0.6094017094","forest"
"26055","-11","-66","0.309087544","forest"
"26056","-11","-66","0.3415176316","forest"
"26057","-11","-66","0.4808760514","forest"
"26058","-11","-66","0.4997583374","forest"
"26059","-11","-66","0.5543081673","forest"
"26060","-11","-66","0.6910039113","forest"
"26061","-11","-66","0.5028618152","forest"
"26062","-11","-66","0.500607802","forest"
"26063","-11","-66","0.5172142745","forest"
"26064","-11","-66","0.7742257742","forest"
"26065","-11","-66","0.4117968323","forest"
"26066","-11","-66","0.4726416944","forest"
"26067","-11","-66","0.27100271","forest"
"26068","-11","-66","0.0888888889","forest"
"26069","-11","-66","0.1325478645","forest"
"26070","-11","-66","0.1176470588","forest"
"26071","-11","-66","0.1758124667","forest"
"26072","-11","-66","0.2727272727","forest"
"26073","-11","-66","0.1400560224","forest"
"26074","-11","-66","0.1675977654","forest"
"26075","-11","-66","0.0996015936","forest"
"26076","-11","-66","0.0952380952","forest"
"26077","-11","-66","0.1544640099","forest"
"26078","-11","-66","0.1643904906","forest"
"26079","-11","-66","0.1740947075","forest"
"26080","-11","-66","0.176784523","forest"
"26081","-11","-66","0.2333392257","forest"
"26082","-11","-66","0.1917870036","forest"
"26083","-11","-66","0.2040102588","forest"
"26084","-11","-66","0.1483679525","forest"
"26085","-11","-66","0.2179836512","forest"
"26086","-11","-66","0.1385224274","forest"
"26087","-11","-66","0.122463261","forest"
"26088","-11","-66","0.2418972332","forest"
"26089","-11","-66","0.2093916491","forest"
"26090","-11","-66","0.1361867704","forest"
"26091","-11","-66","0.3067683818","forest"
"26092","-11","-66","0.2202202202","forest"
"26093","-11","-66","0.3064667291","forest"
"26094","-11","-66","0.2213953488","forest"
"26095","-11","-66","0.3550707821","forest"
"26096","-11","-66","0.2404494382","forest"
"26097","-11","-66","0.3636363636","forest"
"26098","-11","-66","0.3310657596","forest"
"26099","-11","-66","0.3023111845","forest"
"26100","-11","-66","0.3675799087","forest"
"26101","-11","-66","0.4973851118","forest"
"26102","-11","-66","0.4873330263","forest"
"26103","-11","-66","0.5144160962","forest"
"26104","-11","-66","0.4161503511","forest"
"26105","-11","-66","0.4361610145","forest"
"26106","-11","-66","0.4434708271","forest"
"26107","-11","-66","0.5793838863","forest"
"26108","-11","-66","0.5235078359","forest"
"26109","-11","-66","0.5325046195","forest"
"26110","-11","-66","0.5266254781","forest"
"26111","-11","-66","0.4299662035","forest"
"26112","-11","-66","0.4126296592","forest"
"26113","-11","-66","0.5748558966","forest"
"26114","-11","-66","0.7461863628","forest"
"26115","-11","-66","0.5875981587","forest"
"26116","-11","-66","0.5957639597","forest"
"26117","-11","-66","0.6359875905","forest"
"26118","-11","-66","0.5040375098","forest"
"26119","-11","-66","0.5527638191","forest"
"26120","-11","-66","0.5509703324","forest"
"26121","-11","-66","0.6405023548","forest"
"26122","-11","-66","0.616894497","forest"
"26123","-11","-66","0.5335586673","forest"
"26124","-11","-66","0.4523403697","forest"
"26125","-11","-66","0.6839719819","forest"
"26126","-11","-66","0.7018404908","forest"
"26127","-11","-66","0.6994645248","forest"
"26128","-11","-66","0.7853881279","forest"
"26129","-11","-66","0.3484848485","forest"
"26130","-11","-66","0.3181818182","forest"
"26131","-11","-66","0.1774193548","forest"
"26132","-11","-66","0.3209876543","forest"
"26133","-11","-66","0.6230769231","forest"
"26134","-11","-66","0.3094339623","forest"
"26135","-11","-66","0.58216971","forest"
"26136","-11","-66","0.6184448463","forest"
"26137","-11","-66","0.4985915493","forest"
"26138","-11","-66","0.6330498177","forest"
"26139","-11","-66","0.2535760728","forest"
"26140","-11","-66","0.3651298357","forest"
"26141","-11","-66","0.4668820679","forest"
"26142","-11","-66","0.1569343066","forest"
"26143","-11","-66","0.6745362563","forest"
"26144","-11","-66","0.302259887","forest"
"26145","-11","-66","0.2818181818","forest"
"26146","-11","-66","0.2568306011","forest"
"26147","-11","-66","0.1761252446","forest"
"26148","-11","-66","0.2027777778","forest"
"26149","-11","-66","0.1832718327","forest"
"26150","-11","-66","0.3958188153","forest"
"26151","-11","-66","0.2799352751","forest"
"26152","-11","-66","0.6104294479","forest"
"26153","-11","-66","0.4908835905","forest"
"26154","-11","-66","0.4202755906","forest"
"26155","-11","-66","0.5381715363","forest"
"26156","-11","-66","0.5734989648","forest"
"26157","-11","-66","0.6204217536","forest"
"26158","-11","-66","0.4810126582","forest"
"26159","-11","-66","0.3396551724","forest"
"26160","-11","-66","0.4836956522","forest"
"26161","-11","-66","0.2801771872","forest"
"26162","-11","-66","0.2039215686","forest"
"26163","-11","-66","0.3089005236","forest"
"26164","-11","-66","0.3850687623","forest"
"26165","-11","-66","0.7649122807","forest"
"26166","-11","-66","0.5236220472","forest"
"26167","-11","-66","0.6302521008","forest"
"26168","-11","-66","0.5428809326","forest"
"26169","-11","-66","0.459566075","forest"
"26170","-11","-66","0.5682507583","forest"
"26171","-11","-66","0.6496106785","forest"
"26172","-11","-66","0.671071953","forest"
"26173","-11","-66","0.8252279635","forest"
"26174","-11","-66","0.1117318436","forest"
"26175","-11","-66","0.1513513514","forest"
"26176","-11","-66","0.1694915254","forest"
"26177","-11","-66","0.1762114537","forest"
"26178","-11","-66","0.2189781022","forest"
"26179","-11","-66","0.1449275362","forest"
"26180","-11","-66","0.1538461538","forest"
"26181","-11","-66","0.1524390244","forest"
"26182","-11","-66","0.1428571429","forest"
"26183","-11","-66","0.2884615385","forest"
"26184","-11","-66","0.1497005988","forest"
"26185","-11","-66","0.138996139","forest"
"26186","-11","-66","0.2839756592","forest"
"26187","-11","-66","0.2191780822","forest"
"26188","-11","-66","0.2965328467","forest"
"26189","-11","-66","0.1639344262","forest"
"26190","-11","-66","0.1618122977","forest"
"26191","-11","-66","0.3741935484","forest"
"26192","-11","-66","0.2086049544","forest"
"26193","-11","-66","0.1654846336","forest"
"26194","-11","-66","0.1509433962","forest"
"26195","-11","-66","0.4110411041","forest"
"26196","-11","-66","0.4053000779","forest"
"26197","-11","-66","0.4932735426","forest"
"26198","-11","-66","0.3704515563","forest"
"26199","-11","-66","0.1829268293","forest"
"26200","-11","-66","0.341337567","forest"
"26201","-11","-66","0.2742946708","forest"
"26202","-11","-66","0.4176677139","forest"
"26203","-11","-66","0.2977873898","forest"
"26204","-11","-66","0.3664383562","forest"
"26205","-11","-66","0.5894577744","forest"
"26206","-11","-66","0.5257567711","forest"
"26207","-11","-66","0.3943580887","forest"
"26208","-11","-66","0.5056685262","forest"
"26209","-11","-66","0.5812338822","forest"
"26210","-11","-66","0.4489164087","forest"
"26211","-11","-66","0.5503465145","forest"
"26212","-11","-66","0.3871268657","forest"
"26213","-11","-66","0.4792006525","forest"
"26214","-11","-66","0.5589394482","forest"
"26215","-11","-66","0.608718081","forest"
"26216","-11","-66","0.637928312","forest"
"26217","-11","-66","0.6565064478","forest"
"26218","-11","-66","0.5653502586","forest"
"26219","-11","-66","0.5735857561","forest"
"26220","-11","-66","0.7252345001","forest"
"26221","-11","-66","0.8089229383","forest"
"26222","-11","-66","0.8498293515","forest"
"26223","-11","-66","0.6640857653","forest"
"26224","-11","-66","0.7832035858","forest"
"26225","-11","-66","0.4709359606","forest"
"26226","-11","-66","0.5519794014","forest"
"26227","-11","-66","0.6285178236","forest"
"26228","-11","-66","0.5098389982","forest"
"26229","-11","-66","0.5901639344","forest"
"26230","-11","-66","0.5755395683","forest"
"26231","-11","-66","0.7395051432","forest"
"26232","-11","-66","0.7481815033","forest"
"26233","-11","-66","0.8564231738","forest"
"26234","-11","-66","0.1851851852","forest"
"26235","-11","-66","0.0952380952","forest"
"26236","-11","-66","0.2285714286","forest"
"26237","-11","-66","0.2444444444","forest"
"26238","-11","-66","0.24","forest"
"26239","-11","-66","0.2985074627","forest"
"26240","-11","-66","0.2482758621","forest"
"26241","-11","-66","0.1527777778","forest"
"26242","-11","-66","0.1609756098","forest"
"26243","-11","-66","0.2839506173","forest"
"26244","-11","-66","0.2686567164","forest"
"26245","-11","-66","0.3178294574","forest"
"26246","-11","-66","0.4931506849","forest"
"26247","-11","-66","0.2978723404","forest"
"26248","-11","-66","0.2454545455","forest"
"26249","-11","-66","0.2962962963","forest"
"26250","-11","-66","0.1919191919","forest"
