"","ppfd"
"11074",42.9697627157758
"11075",42.2607315228325
"11076",26.4895366963188
"11077",45.0107352768
"11078",46.9304771179519
"11079",42.3191159159205
"11080",42.9468195
"11081",56.2078395000001
"11082",56.2078395000001
"11083",38.4193370000003
"11084",39.2629549454098
"11085",NA
"11086",NA
"11087",NA
"11088",NA
"11089",NA
"11090",NA
"11091",NA
"11092",NA
"11093",NA
"11094",NA
"11095",NA
"11096",NA
"11097",NA
"11098",NA
"11099",NA
"11100",NA
"11101",NA
"11102",NA
"11103",NA
"11104",NA
"11105",36.4895225
"11106",34.3085972095725
"11107",34.754992988437
"11108",NA
"11109",29.8239255443866
"11110",NA
"11111",NA
"11112",35.3870871740586
"11113",34.4251583365309
"11114",34.9967184667705
"11115",33.6307979565193
"11116",35.1451779923499
"11117",NA
"11118",NA
"11119",33.0132995199579
"11120",NA
"11121",NA
"11122",NA
"11123",33.6027525
"11124",NA
"11125",NA
"11126",NA
"11127",38.0569565
"11128",34.2611392335581
"11129",34.2721584989905
"11130",NA
"11131",35.2599549999999
"11132",NA
"11133",NA
"11134",35.5479721865795
"11135",33.5983843261886
"11136",33.7681458575762
"11137",NA
"11138",34.0814816795564
"11139",35.9828123247641
"11140",36.6178823714474
"11141",34.8110340529777
"11142",35.5010413355578
"11143",NA
"11144",NA
"11145",NA
"11146",36.6226325
"11147",36.6226325
"11148",36.6226325
"11149",31.713245
"11150",31.713245
"11151",31.713245
"11152",31.713245
"11153",37.5139
"11154",37.5139
"11155",37.5139
"11156",37.5139
"11157",37.5139
"11158",37.5139
"11159",NA
"11160",NA
"11161",NA
"11162",33.19318
"11163",31.261385
"11164",NA
"11165",NA
"11166",26.4969225
"11167",26.4969225
"11168",26.4969225
"11169",26.4969225
"11170",26.4969225
"11171",26.4969225
"11172",25.8569575
"11173",25.8569575
"11174",25.8569575
"11175",NA
"11176",NA
"11177",NA
"11178",NA
"11179",NA
"11180",NA
"11181",NA
"11182",NA
"11183",NA
"11184",NA
"11185",NA
"11186",NA
"11187",NA
"11188",NA
"11189",NA
"11190",NA
"11191",NA
"11192",NA
"11193",NA
"11194",NA
"11195",NA
"11196",NA
"11197",NA
"11198",NA
"11199",NA
"11200",NA
"11201",NA
"11202",NA
"11203",NA
"11204",NA
"11205",NA
"11206",NA
"11207",NA
"11208",NA
"11209",NA
"11210",NA
"11211",NA
"11212",NA
"11213",NA
"11214",NA
"11215",NA
"11216",NA
"11217",NA
"11218",NA
"11219",NA
"11220",NA
"11221",NA
"11222",NA
"11223",NA
"11224",NA
"11225",NA
"11226",NA
"11227",NA
"11228",NA
"11229",NA
"11230",NA
"11231",NA
"11232",NA
"11233",NA
"11234",NA
"11235",NA
"11236",NA
"11237",NA
"11238",NA
"11239",NA
"11240",NA
"11241",NA
"11242",NA
"11243",NA
"11244",NA
"11245",NA
"11246",NA
"11247",NA
"11248",NA
"11249",NA
"11250",NA
"11251",NA
"11252",NA
"11253",NA
"11254",NA
"11255",NA
"11256",NA
"11257",NA
"11258",NA
"11259",NA
"11260",NA
"11261",NA
"11262",NA
"11263",NA
"11264",NA
"11265",NA
"11266",NA
"11267",NA
"11268",NA
"11269",NA
"11270",NA
"11271",NA
"11272",26.96489
"11273",26.96489
"11274",26.96489
"11275",26.96489
"11276",NA
"11277",NA
"11278",NA
"11279",27.0818075
"11280",27.0818075
"11281",27.0818075
"11282",27.0818075
"11283",27.0818075
"11284",27.0818075
"11285",27.0818075
"11286",26.4305290000001
"11287",26.4305290000001
"11288",26.4305290000001
"11289",26.4305290000001
"11290",25.19536
"11291",25.19536
"11292",25.19536
"11293",25.19536
"11294",25.19536
"11295",26.3191025
"11296",26.3191025
"11297",26.3191025
"11298",26.3191025
"11299",26.3191025
"11300",26.3191025
"11301",26.3191025
"11302",26.3191025
"11303",26.3191025
"11304",26.3191025
"11305",26.3191025
"11306",25.17853
"11307",25.4997025
"11308",25.4997025
"11309",25.4997025
"11310",25.2738575
"11311",25.2738575
"11312",25.2738575
"11313",25.2738575
"11314",25.2738575
"11315",25.2738575
"11316",25.2738575
"11317",25.2738575
"11318",25.2738575
"11319",25.2738575
"11320",25.2738575
"11321",25.2738575
"11322",25.2738575
"11323",25.2738575
"11324",25.2738575
"11325",27.3237175
"11326",26.3463025
"11327",26.3463025
"11328",26.3463025
"11329",26.3463025
"11330",26.3463025
"11331",26.3463025
"11332",26.3463025
"11333",26.3463025
"11334",26.97866
"11335",26.97866
"11336",26.97866
"11337",21.962725
"11338",26.9156325
"11339",26.9156325
"11340",25.864735
"11341",24.8795425
"11342",24.8795425
"11343",24.8795425
"11344",24.8795425
"11345",24.8795425
"11346",24.8795425
"11347",24.8795425
"11348",24.8795425
"11349",24.8795425
"11350",24.8795425
"11351",24.8795425
"11352",24.8795425
"11353",24.8795425
"11354",24.8795425
"11355",24.8795425
"11356",24.8795425
"11357",24.8795425
"11358",24.8795425
"11359",24.8795425
"11360",24.8795425
"11361",24.8795425
"11362",24.8795425
"11363",24.8795425
"11364",24.8795425
"11365",24.8795425
"11366",24.8795425
"11367",24.8795425
"11368",24.8795425
"11369",24.8795425
"11370",24.8795425
"11371",24.8795425
"11372",24.8795425
"11373",24.8795425
"11374",24.8795425
"11375",24.8795425
"11376",24.8795425
"11377",24.8795425
"11378",24.8795425
"11379",24.8795425
"11380",24.8795425
"11381",24.8795425
"11382",24.8795425
"11383",24.8795425
"11384",24.8795425
"11385",24.8795425
"11386",24.8795425
"11387",24.8795425
"11388",24.8795425
"11389",24.8795425
"11390",24.8795425
"11391",24.8795425
"11392",24.8795425
"11393",24.8795425
"11394",24.8795425
"11395",24.8795425
"11396",24.8795425
"11397",24.8795425
"11398",24.8795425
"11399",24.8795425
"11400",26.93786
"11401",26.93786
"11402",26.93786
"11403",26.93786
"11404",26.4483875
"11405",26.4483875
"11406",26.4483875
"11407",26.4483875
"11408",26.4483875
"11409",26.4483875
"11410",26.256245
"11411",24.6457925
"11412",24.6457925
"11413",24.6457925
"11414",24.6457925
"11415",24.6457925
"11416",24.6457925
"11417",24.6457925
"11418",24.6457925
"11419",24.6457925
"11420",24.6457925
"11421",24.6457925
"11422",24.6457925
"11423",24.6457925
"11424",24.6457925
"11425",24.6457925
"11426",24.6457925
"11427",24.50856
"11428",24.50856
"11429",24.50856
"11430",24.50856
"11431",24.50856
"11432",24.50856
"11433",24.50856
"11434",25.219755
"11435",25.219755
"11436",26.2202475
"11437",24.606905
"11438",24.606905
"11439",24.606905
"11440",24.606905
"11441",24.606905
"11442",24.606905
"11443",23.0892725
"11444",23.0892725
"11445",23.0892725
"11446",23.0892725
"11447",23.0892725
"11448",23.0892725
"11449",23.0892725
"11450",23.722225
"11451",23.722225
"11452",23.722225
"11453",23.7911175
"11454",23.3740225
"11455",23.3740225
"11456",23.3740225
"11457",23.3740225
"11458",22.8301925
"11459",22.8301925
"11460",22.8301925
"11461",26.5780975
"11462",26.5780975
"11463",26.5780975
"11464",26.5780975
"11465",24.8011725
"11466",24.8011725
"11467",24.8011725
"11468",24.8011725
"11469",24.8011725
"11470",24.8011725
"11471",24.8011725
"11472",24.8011725
"11473",24.8011725
"11474",24.8011725
"11475",24.8011725
"11476",24.8011725
"11477",24.8011725
"11478",24.8011725
"11479",24.8011725
"11480",NA
"11481",NA
"11482",NA
"11483",NA
"11484",NA
"11485",NA
"11486",31.4036410000021
"11487",31.4036410000021
"11488",31.4036410000021
"11489",29.6732875
"11490",NA
"11491",NA
"11492",NA
"11493",NA
"11494",26.219865
"11495",26.219865
"11496",26.163255
"11497",26.163255
"11498",26.163255
"11499",24.0601425
"11500",23.8866575
"11501",24.0496025
"11502",24.0496025
"11503",31.6255675
"11504",24.2578525
"11505",24.4433225
"11506",24.4433225
"11507",24.4433225
"11508",39.111985
"11509",31.664285
"11510",31.664285
"11511",31.664285
"11512",31.664285
"11513",31.664285
"11514",31.664285
"11515",31.664285
"11516",31.664285
"11517",31.664285
"11518",31.664285
"11519",31.664285
"11520",31.664285
"11521",31.664285
"11522",31.664285
"11523",31.664285
"11524",31.664285
"11525",31.664285
"11526",31.664285
"11527",31.664285
"11528",31.664285
"11529",31.664285
"11530",31.664285
"11531",32.2841475
"11532",32.2841475
"11533",32.2841475
"11534",32.2841475
"11535",32.2841475
"11536",32.2841475
"11537",32.2841475
"11538",32.2841475
"11539",32.2841475
"11540",31.9503439999998
"11541",31.9503439999998
"11542",31.9503439999998
"11543",31.9503439999998
"11544",31.9503439999998
"11545",31.9503439999998
"11546",31.9503439999998
"11547",31.9503439999998
"11548",31.9503439999998
"11549",31.9503439999998
"11550",31.9503439999998
"11551",31.9503439999998
"11552",31.9503439999998
"11553",31.9503439999998
"11554",31.9503439999998
"11555",31.9503439999998
"11556",31.9503439999998
"11557",31.9503439999998
"11558",31.9503439999998
"11559",31.9503439999998
"11560",31.9503439999998
"11561",31.9503439999998
"11562",31.9503439999998
"11563",31.9503439999998
"11564",31.9503439999998
"11565",31.9503439999998
"11566",27.423975
"11567",27.423975
"11568",27.423975
"11569",31.76144
"11570",31.76144
"11571",31.76144
"11572",31.76144
"11573",31.76144
"11574",31.76144
"11575",31.76144
"11576",31.76144
"11577",27.5747225
"11578",27.5747225
"11579",27.5747225
"11580",27.5747225
"11581",27.5747225
"11582",29.92374
"11583",30.2387075
"11584",28.352685
"11585",29.1652
"11586",29.1652
"11587",29.1652
"11588",29.1652
"11589",29.1652
"11590",29.1652
"11591",27.4497725
"11592",27.4497725
"11593",27.4497725
"11594",24.01046
"11595",30.154617
"11596",30.154617
"11597",27.137695
"11598",27.137695
"11599",27.137695
"11600",27.137695
"11601",27.137695
"11602",27.137695
"11603",27.137695
"11604",27.137695
"11605",27.137695
"11606",27.137695
"11607",27.137695
"11608",27.137695
"11609",27.137695
"11610",27.137695
"11611",27.137695
"11612",27.137695
"11613",27.137695
"11614",27.137695
"11615",27.137695
"11616",27.137695
"11617",27.137695
"11618",27.137695
"11619",27.137695
"11620",27.137695
"11621",27.137695
"11622",27.137695
"11623",27.137695
"11624",27.137695
"11625",27.137695
"11626",27.137695
"11627",27.137695
"11628",27.137695
"11629",27.137695
"11630",27.137695
"11631",27.137695
"11632",27.137695
"11633",27.137695
"11634",27.137695
"11635",27.137695
"11636",27.137695
"11637",27.137695
"11638",27.137695
"11639",27.137695
"11640",27.137695
"11641",27.137695
"11642",27.137695
"11643",27.137695
"11644",27.137695
"11645",27.137695
"11646",27.137695
"11647",27.137695
"11648",27.137695
"11649",27.137695
"11650",27.2286025
"11651",27.2286025
"11652",27.2286025
"11653",NA
"11654",NA
"11655",NA
"11656",NA
"11657",NA
"11658",24.2226625
"11659",NA
"11660",24.8201275
"11661",24.0764625
"11662",24.0764625
"11663",24.0764625
"11664",24.0764625
"11665",24.0764625
"11666",23.4766175
"11667",23.4766175
"11668",23.4766175
"11669",23.4766175
"11670",23.4766175
"11671",24.502015
"11672",24.502015
"11673",30.830605
"11674",30.830605
"11675",27.2777325
"11676",27.2777325
"11677",27.2777325
"11678",23.614785
"11679",23.410105
"11680",29.796325
"11681",31.2705990000001
"11682",31.2705990000001
"11683",31.2705990000001
"11684",26.673136
"11685",26.673136
"11686",26.673136
"11687",28.6048375
"11688",28.0157025
"11689",28.0157025
"11690",28.0157025
"11691",28.0157025
"11692",28.0157025
"11693",28.0157025
"11694",28.2171525
"11695",28.2171525
"11696",28.2171525
"11697",28.2171525
"11698",28.2171525
"11699",28.2171525
"11700",28.2171525
"11701",28.2171525
"11702",28.2171525
"11703",28.2171525
"11704",28.2171525
"11705",28.2171525
"11706",28.2171525
"11707",28.2171525
"11708",28.2171525
"11709",28.2171525
"11710",28.2171525
"11711",28.2171525
"11712",28.2171525
"11713",28.2171525
"11714",28.2171525
"11715",28.2171525
"11716",28.2171525
"11717",28.2171525
"11718",27.232895
"11719",28.88878
"11720",28.88878
"11721",26.5407825
"11722",26.5407825
"11723",26.5407825
"11724",26.5407825
"11725",26.5407825
"11726",26.5407825
"11727",25.1490775
"11728",25.1490775
"11729",25.1490775
"11730",25.1490775
"11731",25.1490775
"11732",25.1490775
"11733",25.1490775
"11734",25.1490775
"11735",26.4884225
"11736",26.4884225
"11737",26.4884225
"11738",26.59361
"11739",26.59361
"11740",26.59361
"11741",26.59361
"11742",26.59361
"11743",26.59361
"11744",26.59361
"11745",26.59361
"11746",24.7918225
"11747",24.7918225
"11748",24.7918225
"11749",24.7918225
"11750",24.7918225
"11751",24.7918225
"11752",24.7918225
"11753",24.7918225
"11754",24.9194925
"11755",23.517035
"11756",23.517035
"11757",23.517035
"11758",23.517035
"11759",23.8204425
"11760",23.8204425
"11761",23.8204425
"11762",23.70548
"11763",24.3386875
"11764",24.3386875
"11765",24.3386875
"11766",24.3386875
"11767",24.3386875
"11768",24.3386875
"11769",24.3386875
"11770",24.3386875
"11771",24.3386875
"11772",24.3386875
"11773",24.3386875
"11774",24.3386875
"11775",25.2393553630728
"11776",25.3092460931309
"11777",24.370807701836
"11778",29.6217860275106
"11779",NA
"11780",26.3033686644778
"11781",25.826902599005
"11782",36.988538271437
"11783",31.165717987378
"11784",NA
"11785",NA
"11786",NA
"11787",32.9873699261719
"11788",25.4397756418054
"11789",24.8954344676193
"11790",NA
"11791",24.8440297067365
"11792",23.2706836717462
"11793",24.6001612236022
"11794",35.0013693467309
"11795",36.4701831835125
"11796",30.2205520206722
"11797",24.4962539004161
"11798",28.3943792630908
"11799",NA
"11800",33.6470217673131
"11801",NA
"11802",26.02595809379
"11803",23.9340776411753
"11804",26.7092552200001
"11805",26.7092552200001
"11806",34.2344867800003
"11807",34.2344867800003
"11808",34.2344867800003
"11809",34.2344867800003
"11810",26.57168476
"11811",26.57168476
"11812",26.57168476
"11813",26.57168476
"11814",26.57168476
"11815",26.57168476
"11816",24.18913816
"11817",24.18913816
"11818",24.7903605
"11819",24.7903605
"11820",24.7903605
"11821",24.7903605
"11822",24.7903605
"11823",24.7903605
"11824",24.7903605
"11825",24.7903605
"11826",24.7903605
"11827",24.7903605
"11828",24.7903605
"11829",24.7903605
"11830",24.7903605
"11831",24.7903605
"11832",24.7903605
"11833",24.7903605
"11834",24.7903605
"11835",24.7903605
"11836",24.7903605
"11837",24.7903605
"11838",24.7903605
"11839",24.7903605
"11840",24.7903605
"11841",24.7903605
"11842",24.7903605
"11843",24.7903605
"11844",24.7903605
"11845",24.7903605
"11846",24.7903605
"11847",24.7903605
"11848",24.7903605
"11849",24.7903605
"11850",24.7903605
"11851",NA
"11852",NA
"11853",NA
"11854",NA
"11855",NA
"11856",NA
"11857",NA
"11858",NA
"11859",NA
"11860",NA
"11861",NA
"11862",NA
"11863",NA
"11864",29.9983683
"11865",29.32040796
"11866",29.32040796
"11867",29.32040796
"11868",29.32040796
"11869",29.2385556800001
"11870",29.2385556800001
"11871",29.2385556800001
"11872",23.7326218193565
"11873",34.0755344653954
"11874",26.2383869857792
"11875",NA
"11876",26.1798752893617
"11877",28.5931528262716
"11878",32.0528199715561
"11879",31.0133366443806
"11880",24.0244779299906
"11881",26.8701410079174
"11882",25.357546475595
"11883",34.186050643472
"11884",39.2955113943483
"11885",26.3736929259654
"11886",23.6616066607484
"11887",32.3004757169228
"11888",24.6435695447786
"11889",NA
"11890",24.1999912383995
"11891",28.613102935474
"11892",31.6373111293676
"11893",NA
"11894",27.7582418197196
"11895",29.6655013582004
"11896",24.8620399800002
"11897",24.8620399800002
"11898",25.2006846365492
"11899",24.9467970006
"11900",23.7182570946268
"11901",32.1478504907775
"11902",33.3581313409931
"11903",23.2010191291412
"11904",24.8006417604986
"11905",24.1615253072733
"11906",26.120695494177
"11907",22.9583281607301
"11908",24.7866621725201
"11909",28.5491934141437
"11910",35.8028914067253
"11911",26.492275130424
"11912",31.0635578219075
"11913",31.5994805209175
"11914",27.0546977502841
"11915",23.97293998
"11916",29.0839378145443
"11917",30.1081480628114
"11918",30.1081480628114
"11919",NA
"11920",28.7372525346283
"11921",23.668446778994
"11922",27.2785453935816
"11923",20.2345562350889
"11924",24.2083579576384
"11925",25.3656419207985
"11926",24.9166709819485
"11927",NA
"11928",25.5867565871302
"11929",28.8726708562732
"11930",26.6861041650222
"11931",NA
"11932",25.0820047067721
"11933",30.9013198119203
"11934",25.9426295711602
"11935",24.3205166352
"11936",32.8654458280193
"11937",30.5804653725636
"11938",30.3415525962336
"11939",32.8955545942799
"11940",25.0644705850469
"11941",26.2571068999999
"11942",26.2571068999999
"11943",26.2571068999999
"11944",26.2571068999999
"11945",26.2571068999999
"11946",26.2571068999999
"11947",NA
"11948",NA
"11949",NA
"11950",NA
"11951",NA
"11952",NA
"11953",28.032769641338
"11954",NA
"11955",32.4626760262655
"11956",24.8533247409064
"11957",30.9710311917091
"11958",24.8284256170779
"11959",25.9430031066892
"11960",24.8582815194685
"11961",31.7687892607067
"11962",27.9590953220506
"11963",NA
"11964",29.3490872948819
"11965",31.5666218206184
"11966",23.5711489377919
"11967",26.6857072228587
"11968",26.1252723512746
"11969",31.3666171237107
"11970",30.5573459323121
"11971",25.0298524985352
"11972",24.3994591054374
"11973",33.7260537220532
"11974",32.2224432793988
"11975",29.7654562462862
"11976",28.5748788732937
"11977",23.2634027490629
"11978",23.8770722206497
"11979",23.935881
"11980",24.9999025
"11981",24.9999025
"11982",24.9999025
"11983",24.9999025
"11984",24.9999025
"11985",27.3754392410593
"11986",25.9579223561269
"11987",25.275844938289
"11988",27.1717135018417
"11989",24.4401197106448
"11990",28.3436309568001
"11991",23.8609755893647
"11992",24.2834153394971
"11993",34.132879726903
"11994",23.763627182011
"11995",28.3542310119471
"11996",27.6982788577087
"11997",32.6285798463797
"11998",24.2904392837449
"11999",NA
"12000",28.6833165743022
"12001",30.8606842330352
"12002",25.2835169444905
"12003",32.3098642120786
"12004",25.3862206576007
"12005",27.0602900822012
"12006",29.957828118778
"12007",30.6460433270863
"12008",24.3462587777495
"12009",23.6004043464265
"12010",39.4125102538248
"12011",25.5969463355656
"12012",37.6788034291037
"12013",25.2983205253436
"12014",28.5026463482108
"12015",30.5281394412514
"12016",24.5324421701703
"12017",25.4190666136044
"12018",24.8569324510321
"12019",NA
"12020",25.7845363289953
"12021",26.052200511359
"12022",NA
"12023",25.6503928387998
